pid,L1_prime,LX_target,stim_pair,condition,referent,translation,congruence,response,rt
1026,kapelusz,ostana,kapelusz-ostana,OCI,orthography,match,incongruent,missed,N/A
1026,img_jajko,honisa,img_jajko-honisa,IIC,image,mismatch,congruent,correct,1.328460199991241
1026,homar,pekom,homar-pekom,OCC,orthography,match,congruent,correct,1.0025390000082552
1026,img_homar,staca,img_homar-staca,III,image,mismatch,incongruent,correct,1.1203576000407338
1026,torba,honisa,torba-honisa,OCI,orthography,match,incongruent,correct,0.8822609
1026,ryba,nedonim,ryba-nedonim,OII,orthography,mismatch,incongruent,correct,0.9736822999548168
1026,img_gazeta,fena,img_gazeta-fena,ICI,image,match,incongruent,correct,1.7568300000857562
1026,img_krawat,prelata,img_krawat-prelata,III,image,mismatch,incongruent,correct,0.8859601
1026,papryka,beler,papryka-beler,OIC,orthography,mismatch,congruent,correct,1.3145035000052303
1026,img_palec,owiza,img_palec-owiza,ICC,image,match,congruent,correct,1.0675417999736965
1026,ziemniak,rocepra,ziemniak-rocepra,OCC,orthography,match,congruent,correct,1.2056092999409884
1026,img_wyspa,abedo,img_wyspa-abedo,IIC,image,mismatch,congruent,correct,1.7797776999650523
1026,img_lalka,josta,img_lalka-josta,ICC,image,match,congruent,correct,0.8756954000564292
1026,img_kaczka,wema,img_kaczka-wema,IIC,image,mismatch,congruent,correct,1.0786922000115735
1026,owca,lalum,owca-lalum,OIC,orthography,mismatch,congruent,correct,1.714426500024274
1026,zegarek,beler,zegarek-beler,OCC,orthography,match,congruent,correct,1.2128303000936285
1026,lalka,josta,lalka-josta,OCI,orthography,match,incongruent,correct,1.1607486
1026,img_samolot,techar,img_samolot-techar,ICI,image,match,incongruent,missed,N/A
1026,img_gazeta,nanoch,img_gazeta-nanoch,III,image,mismatch,incongruent,missed,N/A
1026,kapelusz,badipret,kapelusz-badipret,OII,orthography,mismatch,incongruent,correct,1.2656132000265643
1026,jajko,honisa,jajko-honisa,OII,orthography,mismatch,incongruent,correct,0.7342841000063345
1026,img_koza,lazin,img_koza-lazin,III,image,mismatch,incongruent,correct,1.0541729000397029
1026,img_owca,sawiko,img_owca-sawiko,ICI,image,match,incongruent,missed,N/A
1026,kotwica,sawiko,kotwica-sawiko,OIC,orthography,mismatch,congruent,correct,0.8279939000494778
1026,img_torba,obir,img_torba-obir,IIC,image,mismatch,congruent,correct,0.8479556998936459
1026,indyk,deba,indyk-deba,OCC,orthography,match,congruent,correct,0.7894921
1026,ucho,debota,ucho-debota,OCI,orthography,match,incongruent,correct,1.7476925
1026,img_kapelusz,ostana,img_kapelusz-ostana,ICC,image,match,congruent,correct,1.317760100006126
1026,img_lotnisko,josta,img_lotnisko-josta,IIC,image,mismatch,congruent,correct,0.9252071999944746
1026,cytryna,pekom,cytryna-pekom,OIC,orthography,mismatch,congruent,correct,1.3358266
1026,img_mewa,lazin,img_mewa-lazin,ICI,image,match,incongruent,correct,0.8719096999848261
1026,img_kotwica,sawiko,img_kotwica-sawiko,III,image,mismatch,incongruent,correct,0.9322638000594452
1026,samolot,techar,samolot-techar,OCC,orthography,match,congruent,correct,0.9097638999810442
1026,img_papuga,abuset,img_papuga-abuset,ICC,image,match,congruent,correct,0.9109523
1026,krowa,nedonim,krowa-nedonim,OCI,orthography,match,incongruent,missed,N/A
1026,foka,wema,foka-wema,OII,orthography,mismatch,incongruent,correct,1.0401500000152737
1026,img_ziemniak,fena,img_ziemniak-fena,III,image,mismatch,incongruent,correct,0.9507107000099496
1026,stopa,chepra,stopa-chepra,OIC,orthography,mismatch,congruent,missed,N/A
1026,img_cytryna,staca,img_cytryna-staca,ICI,image,match,incongruent,correct,1.1733313999138772
1026,img_fartuch,abedo,img_fartuch-abedo,ICC,image,match,congruent,correct,1.117456900072284
1026,kolano,izodo,kolano-izodo,OCI,orthography,match,incongruent,correct,0.7823835999006405
1026,cytryna,staca,cytryna-staca,OCC,orthography,match,congruent,correct,0.8465815000236034
1026,img_kapelusz,badipret,img_kapelusz-badipret,IIC,image,mismatch,congruent,correct,1.5228338000597432
1026,lustro,stotewal,lustro-stotewal,OII,orthography,mismatch,incongruent,correct,1.0365517999744045
1026,img_ryba,lakob,img_ryba-lakob,ICC,image,match,congruent,correct,1.168551899958402
1026,img_butelka,deba,img_butelka-deba,III,image,mismatch,incongruent,correct,0.9524484999710694
1026,silnik,staca,silnik-staca,OIC,orthography,mismatch,congruent,correct,1.2251783000538126
1026,dzwonek,waben,dzwonek-waben,OCI,orthography,match,incongruent,correct,1.1346843999344856
1026,img_lalka,obir,img_lalka-obir,IIC,image,mismatch,congruent,correct,1.015009600087069
1026,skarpetka,prelata,skarpetka-prelata,OCC,orthography,match,congruent,correct,1.1332495999522507
1026,ucho,alo,ucho-alo,OII,orthography,mismatch,incongruent,correct,1.1094079000176862
1026,img_kotwica,lalum,img_kotwica-lalum,ICI,image,match,incongruent,correct,0.8956415000138804
1026,papuga,izodo,papuga-izodo,OII,orthography,mismatch,incongruent,correct,1.0192440999671817
1026,img_torba,honisa,img_torba-honisa,ICC,image,match,congruent,correct,0.8950252
1026,img_ziemniak,rocepra,img_ziemniak-rocepra,ICI,image,match,incongruent,correct,1.2094893000321465
1026,koza,ezaja,koza-ezaja,OCC,orthography,match,congruent,correct,0.9519318999955432
1026,samolot,uwa,samolot-uwa,OIC,orthography,mismatch,congruent,correct,1.1434345999732614
1026,img_ryba,nedonim,img_ryba-nedonim,IIC,image,mismatch,congruent,correct,1.071951700025238
1026,parasol,alo,parasol-alo,OCI,orthography,match,incongruent,correct,1.1230458999052644
1026,img_stopa,chepra,img_stopa-chepra,III,image,mismatch,incongruent,missed,N/A
1026,stopa,seranak,stopa-seranak,OCC,orthography,match,congruent,correct,1.572326200082898
1026,wyspa,ota,wyspa-ota,OCI,orthography,match,incongruent,missed,N/A
1026,img_palec,lakob,img_palec-lakob,IIC,image,mismatch,congruent,correct,1.667452499968931
1026,img_cebula,seranak,img_cebula-seranak,III,image,mismatch,incongruent,correct,1.367384499986656
1026,img_oko,tanek,img_oko-tanek,ICI,image,match,incongruent,correct,1.0063610000070184
1026,krawat,prelata,krawat-prelata,OIC,orthography,mismatch,congruent,correct,0.8613845999352634
1026,dzwonek,nedonim,dzwonek-nedonim,OII,orthography,mismatch,incongruent,correct,0.8644214000087231
1026,img_kaczka,stotewal,img_kaczka-stotewal,ICC,image,match,congruent,correct,0.9494862
1026,dynia,badipret,dynia-badipret,OCI,orthography,match,incongruent,correct,1.4136040000012144
1026,img_oko,techar,img_oko-techar,III,image,mismatch,incongruent,missed,N/A
1026,torba,obir,torba-obir,OII,orthography,mismatch,incongruent,correct,0.9555830000899732
1026,cebula,chepra,cebula-chepra,OCC,orthography,match,congruent,correct,1.0197941000806168
1026,img_lustro,tobyla,img_lustro-tobyla,ICC,image,match,congruent,missed,N/A
1026,img_stopa,seranak,img_stopa-seranak,ICI,image,match,incongruent,correct,1.0562739999732005
1026,indyk,uwa,indyk-uwa,OIC,orthography,mismatch,congruent,correct,0.9095521
1026,img_parasol,ostana,img_parasol-ostana,IIC,image,mismatch,congruent,correct,1.086393199977465
1026,palec,owiza,palec-owiza,OCI,orthography,match,incongruent,correct,0.8497244000900537
1026,papryka,nanoch,papryka-nanoch,OCC,orthography,match,congruent,correct,1.6130413999781013
1026,img_jajko,obir,img_jajko-obir,ICC,image,match,congruent,correct,0.9487016
1026,kaczka,wema,kaczka-wema,OII,orthography,mismatch,incongruent,correct,0.9963478000136092
1026,img_butelka,uwa,img_butelka-uwa,ICI,image,match,incongruent,correct,1.323761099949479
1026,img_osa,pakosta,img_osa-pakosta,III,image,mismatch,incongruent,correct,1.3900467000203207
1026,img_ucho,alo,img_ucho-alo,IIC,image,mismatch,congruent,correct,0.8373438999988139
1026,ziemniak,fena,ziemniak-fena,OIC,orthography,mismatch,congruent,correct,1.8103644999209791
1026,cytryna,pekom,cytryna-pekom,OIC,orthography,mismatch,congruent,correct,1.0253912000916898
1026,krowa,nedonim,krowa-nedonim,OCI,orthography,match,incongruent,correct,1.0705221000825986
1026,samolot,techar,samolot-techar,OCC,orthography,match,congruent,correct,0.9541047998936848
1026,img_lotnisko,josta,img_lotnisko-josta,IIC,image,mismatch,congruent,correct,1.1527450999710709
1026,img_kotwica,sawiko,img_kotwica-sawiko,III,image,mismatch,incongruent,correct,1.4104687999933958
1026,foka,wema,foka-wema,OII,orthography,mismatch,incongruent,correct,1.0566094999667257
1026,img_papuga,abuset,img_papuga-abuset,ICC,image,match,congruent,correct,0.9014713999349624
1026,img_mewa,lazin,img_mewa-lazin,ICI,image,match,incongruent,correct,0.8790953999850899
1026,img_cebula,seranak,img_cebula-seranak,III,image,mismatch,incongruent,missed,N/A
1026,img_kaczka,stotewal,img_kaczka-stotewal,ICC,image,match,congruent,correct,1.0274118999950588
1026,stopa,seranak,stopa-seranak,OCC,orthography,match,congruent,correct,0.9359348999569193
1026,dzwonek,nedonim,dzwonek-nedonim,OII,orthography,mismatch,incongruent,correct,0.9287339000729844
1026,krawat,prelata,krawat-prelata,OIC,orthography,mismatch,congruent,correct,1.4017505999654531
1026,img_palec,lakob,img_palec-lakob,IIC,image,mismatch,congruent,correct,0.743441
1026,wyspa,ota,wyspa-ota,OCI,orthography,match,incongruent,correct,0.9530506000155584
1026,img_oko,tanek,img_oko-tanek,ICI,image,match,incongruent,missed,N/A
1026,krawat,rojon,krawat-rojon,OCC,orthography,match,congruent,correct,0.7375595000339672
1026,img_parasol,alo,img_parasol-alo,ICC,image,match,congruent,correct,0.9132343
1026,img_kolano,abedo,img_kolano-abedo,IIC,image,mismatch,congruent,correct,1.0841405000537634
1026,img_krawat,rojon,img_krawat-rojon,ICI,image,match,incongruent,correct,0.7427062999922782
1026,homar,staca,homar-staca,OIC,orthography,mismatch,congruent,correct,0.9042708000633866
1026,kaczka,stotewal,kaczka-stotewal,OCI,orthography,match,incongruent,correct,0.7214286000235006
1026,lalka,obir,lalka-obir,OII,orthography,mismatch,incongruent,correct,1.1073932000435889
1026,img_cytryna,pekom,img_cytryna-pekom,III,image,mismatch,incongruent,correct,1.0847431999864057
1026,foka,nalet,foka-nalet,OCI,orthography,match,incongruent,correct,1.1122828999068588
1026,img_papryka,beler,img_papryka-beler,III,image,mismatch,incongruent,correct,0.9150357999606058
1026,img_koza,ezaja,img_koza-ezaja,ICI,image,match,incongruent,correct,0.8373267001006752
1026,oko,techar,oko-techar,OIC,orthography,mismatch,congruent,correct,1.8842734000645576
1026,img_foka,nalet,img_foka-nalet,ICC,image,match,congruent,correct,0.7174182999879122
1026,fartuch,ota,fartuch-ota,OII,orthography,mismatch,incongruent,correct,0.9272521999664604
1026,img_lustro,stotewal,img_lustro-stotewal,IIC,image,mismatch,congruent,correct,0.80058
1026,butelka,uwa,butelka-uwa,OCC,orthography,match,congruent,correct,0.8231878000078723
1026,img_krawat,prelata,img_krawat-prelata,III,image,mismatch,incongruent,correct,1.3246582000283524
1026,ziemniak,rocepra,ziemniak-rocepra,OCC,orthography,match,congruent,correct,0.9668368001002818
1026,papryka,beler,papryka-beler,OIC,orthography,mismatch,congruent,correct,0.8139909
1026,img_gazeta,fena,img_gazeta-fena,ICI,image,match,incongruent,correct,0.7236138000153005
1026,ryba,nedonim,ryba-nedonim,OII,orthography,mismatch,incongruent,correct,1.1738277999684217
1026,img_palec,owiza,img_palec-owiza,ICC,image,match,congruent,correct,1.7723619000753388
1026,img_wyspa,abedo,img_wyspa-abedo,IIC,image,mismatch,congruent,correct,0.9723251999821514
1026,torba,honisa,torba-honisa,OCI,orthography,match,incongruent,correct,0.7247374000726268
1026,img_winda,wema,img_winda-wema,ICC,image,match,congruent,correct,1.7898928000358865
1026,img_silnik,staca,img_silnik-staca,III,image,mismatch,incongruent,correct,1.1415357000660151
1026,papuga,abuset,papuga-abuset,OCI,orthography,match,incongruent,correct,0.6944405999965966
1026,img_papryka,nanoch,img_papryka-nanoch,ICI,image,match,incongruent,correct,0.9766730999108404
1026,palec,lakob,palec-lakob,OII,orthography,mismatch,incongruent,correct,0.8007434000028297
1026,oko,tanek,oko-tanek,OCC,orthography,match,congruent,correct,1.479448
1026,img_foka,wema,img_foka-wema,IIC,image,mismatch,congruent,correct,1.0341485999524591
1026,koza,lazin,koza-lazin,OIC,orthography,mismatch,congruent,correct,1.1586143000749871
1026,img_wyspa,ota,img_wyspa-ota,ICC,image,match,congruent,correct,1.1906956000020728
1026,img_papuga,izodo,img_papuga-izodo,IIC,image,mismatch,congruent,correct,0.7253153999336064
1026,gazeta,nanoch,gazeta-nanoch,OIC,orthography,mismatch,congruent,correct,0.8606106999795884
1026,kolano,abedo,kolano-abedo,OII,orthography,mismatch,incongruent,correct,0.7837664
1026,osa,sodem,osa-sodem,OCC,orthography,match,congruent,correct,0.8789463000139222
1026,winda,wema,winda-wema,OCI,orthography,match,incongruent,correct,0.7616620999760926
1026,img_skarpetka,sawiko,img_skarpetka-sawiko,III,image,mismatch,incongruent,correct,0.9528715000487864
1026,img_silnik,pakosta,img_silnik-pakosta,ICI,image,match,incongruent,correct,1.4751307000406086
1026,mewa,chepra,mewa-chepra,OIC,orthography,mismatch,congruent,correct,0.9103811000240968
1026,parasol,ostana,parasol-ostana,OII,orthography,mismatch,incongruent,correct,1.5281166000058874
1026,lotnisko,nuketo,lotnisko-nuketo,OCI,orthography,match,incongruent,correct,0.7929749999893829
1026,img_dynia,badipret,img_dynia-badipret,ICC,image,match,congruent,correct,0.9597979999380186
1026,img_krowa,waben,img_krowa-waben,IIC,image,mismatch,congruent,correct,0.9753520999802276
1026,img_homar,pekom,img_homar-pekom,ICI,image,match,incongruent,correct,0.9592351000756024
1026,img_mewa,chepra,img_mewa-chepra,III,image,mismatch,incongruent,correct,0.7287865000544116
1026,mewa,lazin,mewa-lazin,OCC,orthography,match,congruent,correct,0.8512881000060588
1026,img_kaczka,wema,img_kaczka-wema,IIC,image,mismatch,congruent,correct,0.9898152999812736
1026,zegarek,beler,zegarek-beler,OCC,orthography,match,congruent,correct,0.8296353000914678
1026,kapelusz,badipret,kapelusz-badipret,OII,orthography,mismatch,incongruent,correct,1.0502078999998048
1026,img_samolot,techar,img_samolot-techar,ICI,image,match,incongruent,correct,1.0070512000238525
1026,img_gazeta,nanoch,img_gazeta-nanoch,III,image,mismatch,incongruent,correct,0.8221230999333784
1026,lalka,josta,lalka-josta,OCI,orthography,match,incongruent,correct,0.8919897000305355
1026,img_lalka,josta,img_lalka-josta,ICC,image,match,congruent,correct,0.8302597999572754
1026,owca,lalum,owca-lalum,OIC,orthography,mismatch,congruent,correct,0.7802538
1026,img_lustro,tobyla,img_lustro-tobyla,ICC,image,match,congruent,correct,1.1556058999849483
1026,torba,obir,torba-obir,OII,orthography,mismatch,incongruent,correct,0.7461648000171408
1026,img_oko,techar,img_oko-techar,III,image,mismatch,incongruent,correct,0.9876883000833914
1026,img_parasol,ostana,img_parasol-ostana,IIC,image,mismatch,congruent,correct,1.5864207999547943
1026,dynia,badipret,dynia-badipret,OCI,orthography,match,incongruent,correct,1.042663300060667
1026,cebula,chepra,cebula-chepra,OCC,orthography,match,congruent,correct,0.9110708
1026,indyk,uwa,indyk-uwa,OIC,orthography,mismatch,congruent,correct,0.7679318999871612
1026,img_stopa,seranak,img_stopa-seranak,ICI,image,match,incongruent,correct,1.0467788999667391
1026,silnik,pakosta,silnik-pakosta,OCC,orthography,match,congruent,correct,1.2006666000233963
1026,img_fartuch,ota,img_fartuch-ota,IIC,image,mismatch,congruent,correct,1.1571436999365687
1026,krowa,waben,krowa-waben,OII,orthography,mismatch,incongruent,correct,0.8060306999832392
1026,img_zegarek,beler,img_zegarek-beler,ICI,image,match,incongruent,correct,0.6756850999081507
1026,lustro,tobyla,lustro-tobyla,OCI,orthography,match,incongruent,correct,0.8233943
1026,img_kolano,izodo,img_kolano-izodo,ICC,image,match,congruent,correct,0.6777841000584885
1026,img_zegarek,nanoch,img_zegarek-nanoch,III,image,mismatch,incongruent,correct,1.0812994999578225
1026,butelka,deba,butelka-deba,OIC,orthography,mismatch,congruent,correct,0.7894044999266043
1026,img_ucho,debota,img_ucho-debota,ICC,image,match,congruent,correct,1.9556224000407385
1026,skarpetka,sawiko,skarpetka-sawiko,OIC,orthography,mismatch,congruent,correct,0.7315863000694662
1026,homar,pekom,homar-pekom,OCC,orthography,match,congruent,correct,0.7642644
1026,dynia,ostana,dynia-ostana,OII,orthography,mismatch,incongruent,correct,0.7314177999505773
1026,img_homar,staca,img_homar-staca,III,image,mismatch,incongruent,correct,1.028836000012234
1026,img_jajko,honisa,img_jajko-honisa,IIC,image,mismatch,congruent,correct,1.1152089000679553
1026,img_cebula,chepra,img_cebula-chepra,ICI,image,match,incongruent,correct,1.3344305000500754
1026,kapelusz,ostana,kapelusz-ostana,OCI,orthography,match,incongruent,missed,N/A
1026,lotnisko,josta,lotnisko-josta,OII,orthography,mismatch,incongruent,correct,0.7895116000436246
1026,img_osa,sodem,img_osa-sodem,ICI,image,match,incongruent,correct,0.9485860000131652
1026,img_dzwonek,waben,img_dzwonek-waben,ICC,image,match,congruent,correct,0.9666561000049114
1026,kotwica,lalum,kotwica-lalum,OCC,orthography,match,congruent,correct,1.4221877999370918
1026,img_owca,lalum,img_owca-lalum,III,image,mismatch,incongruent,correct,1.155125999939628
1026,fartuch,abedo,fartuch-abedo,OCI,orthography,match,incongruent,correct,1.7002892999444157
1026,zegarek,nanoch,zegarek-nanoch,OIC,orthography,mismatch,congruent,correct,0.9830395999597386
1026,img_dynia,ostana,img_dynia-ostana,IIC,image,mismatch,congruent,correct,0.8371551999589428
1026,img_kapelusz,ostana,img_kapelusz-ostana,ICC,image,match,congruent,correct,0.8581727
1026,kotwica,sawiko,kotwica-sawiko,OIC,orthography,mismatch,congruent,correct,0.7340631999541074
